,index,taste,temp,freshness,wait,clean,friend,location,parking,view,overall,pca1,pca2,pca3,fa1,fa2,fa3
522,523,6,7,6,6,7,6,6,5,5,6,-0.37745689331866517,3.8571889819016127,0.4274802994233891,-0.18525719267292887,1.9090037200913985,0.22011487251959086
523,524,7,8,7,5,5,5,6,6,8,6,-1.9212277524475694,0.3149265090443566,0.7494631335773158,-0.9429569033379773,0.1558739388972035,0.38595005098376406
524,525,5,6,6,4,4,3,7,7,5,5,0.902213190447352,-0.1612168840758913,3.2065744586270566,0.4428141830088352,-0.07977521272022112,1.6512923973587874
525,526,5,6,5,5,6,4,8,9,9,6,1.6776059702626809,-2.187237559822219,-1.198165525970704,0.8233859021796,-1.0825142282222169,-0.6170082837991505
526,527,6,6,6,5,4,6,5,6,5,5,0.3115683374428963,2.4722814767908714,2.244891193914179,0.15291599372386047,1.2236000992781497,1.1560455412900839
527,528,6,6,6,4,5,2,7,8,8,6,0.5006753767325637,-2.2893224247885344,1.704319871757236,0.24573059282402043,-1.1330195836792045,0.8776897596371195
528,529,7,7,7,4,5,5,5,5,5,6,-1.4641233488380132,2.5141652549152846,2.9634405474208947,-0.7186104558658624,1.2443285118918361,1.526079273023164
529,530,6,6,6,6,6,5,7,7,6,6,0.37858994008077673,1.3277936254890377,0.06156233779528051,0.18581416533223022,0.6571537517031905,0.03168824880233558
530,531,9,10,8,4,5,4,6,8,6,7,-4.681399079133295,-0.37160215926892093,1.7114400592052699,-2.29767933584598,-0.18390040157987475,0.8813437451767143
531,532,7,7,6,5,7,6,7,7,6,6,-0.7210001133933693,1.7141853225077013,-0.5571163190320656,-0.3538768082219285,0.8483764741620271,-0.2869075583942607
532,533,8,9,7,5,6,6,6,7,6,7,-3.037245138677949,1.5990976766748202,0.1928687708764005,-1.4907102401571541,0.7914288057682802,0.09931317801141358
533,534,6,6,6,4,2,6,10,10,10,7,0.8171721825840363,-4.918853023890629,-1.2063476521707857,0.4010732636021575,-2.434457587396903,-0.6212099366264788
534,535,5,6,6,5,5,4,5,5,7,5,0.770401869387407,1.4677914979807214,2.316691573753886,0.3781211886187466,0.7264623943187486,1.1930255989268463
535,536,4,4,4,4,4,4,7,8,8,5,3.9598592478558676,-1.67259429036992,1.2284308344055699,1.9435306982644946,-0.8277941382876747,0.6326254581098174
536,537,7,6,7,4,4,4,7,9,6,6,-0.6035187792005151,-1.3066462715138527,1.6194643843603067,-0.29622030385500586,-0.6466776798176654,0.833985777978443
537,538,7,8,7,5,6,4,7,7,7,6,-1.903779959500003,-0.019128646811341576,0.5219195870343091,-0.934392643292983,-0.009463143335902278,0.2687682283610873
538,539,6,6,7,4,5,5,7,9,7,6,-0.1386153240623487,-1.0639501619876954,0.22977145004841595,-0.06803346995392547,-0.5265708904324351,0.11833801434983965
539,540,6,7,5,5,7,5,7,8,7,6,0.4570308477942459,0.3883497778248068,-0.7767016872391399,0.22431377135472616,0.19219686197015315,-0.39997828544403535
540,541,6,7,7,6,6,5,8,7,9,7,-0.7541259138127283,-0.7207926568546986,-1.4405862154038886,-0.3701260685614865,-0.356741319198919,-0.741866288323036
541,542,5,5,6,6,6,6,6,7,5,6,1.385885553497441,2.706576199444112,0.25603698470280273,0.6802073797581752,1.3395444228532227,0.13183638263012099
542,543,5,6,7,6,8,6,8,9,8,7,0.2943317381464831,0.07769997216805537,-3.201286303411839,0.14447269094205872,0.038436457106087354,-1.648573137688764
543,544,5,5,4,7,9,7,7,8,7,6,2.6948579283863103,2.5842223583716417,-3.4963434337085766,1.3226621315071478,1.2789663351346185,-1.8005296841148914
544,545,7,8,9,6,7,6,8,8,8,7,-3.1375254684944367,-0.015372020132401562,-2.416774924383278,-1.5399155849977033,-0.0076217783248777255,-1.244579780919306
545,546,6,6,8,6,7,6,7,9,6,7,-0.878351120811526,1.1170099282569004,-1.6395893975701903,-0.4310955803152796,0.5528240458520877,-0.8443511913960827
546,547,6,5,7,5,5,5,7,8,8,6,0.44328470241660917,-0.8173751359203351,-0.19443594642950104,0.21756644924614918,-0.4045339829660269,-0.1001231264750875
547,548,7,9,7,5,6,4,8,10,9,7,-2.314259205883764,-2.8789106345478053,-1.5963731165713853,-1.1358556088355845,-1.4248367338731531,-0.8220752226538243
548,549,6,7,7,7,6,8,6,6,6,6,-0.940193774835757,3.550961105204724,-1.2247732956066897,-0.4614487839923,1.7574417513557672,-0.6307486358730742
549,550,4,4,4,4,4,5,6,7,7,5,3.8640354470089324,0.08726973770235869,1.7543843765351423,1.8964993658529723,0.043202055786189304,0.9034707679596573
550,551,5,5,5,6,6,7,7,6,9,6,2.127613162681578,1.0539838615198196,-1.764913572125147,1.0442530695407666,0.5216294117548876,-0.9088831713981294
551,552,4,4,3,3,5,3,8,9,9,5,4.672500018563895,-3.3386592282237584,0.6109636382507613,2.2932986201980516,-1.6523735786799305,0.31466142212095904
552,553,4,6,4,6,8,5,7,9,8,6,2.6685921525630327,0.16598699148808116,-2.364113586950552,1.3097762529694614,0.08214237938777025,-1.217447576951002
553,554,6,7,4,6,6,5,8,8,6,6,1.1453437405912164,0.49397332234158714,-0.5618629622827227,0.5621409617766199,0.2444712406538306,-0.28935540468086485
554,555,6,6,6,5,6,4,7,7,9,6,0.4530933794772097,-0.9505219770220957,-0.23020622311342895,0.2223802606818826,-0.47043039315116375,-0.11854353027198249
555,556,7,8,8,5,6,6,8,9,8,7,-2.4239077799221733,-1.0887432919200113,-1.8720665079681142,-1.1896701497081665,-0.538854367964309,-0.9640575983561258
556,557,6,7,6,5,6,5,5,4,5,5,-0.41242555887429316,3.664050939454802,2.441886137138156,-0.2024233418792391,1.8134292908793692,1.257483132282194
557,558,6,6,5,6,6,6,8,8,8,7,1.140449432244621,-0.16664122660441233,-1.8542088827897922,0.5597406008911516,-0.08248584148206374,-0.9548681683934256
558,559,6,7,7,4,6,4,7,6,7,6,-0.8643163925474439,0.22830032505592238,1.2562191230564832,-0.4242117779323811,0.11299265177542234,0.6469168644388232
559,560,6,8,6,5,6,5,7,8,7,6,-0.7517520900356596,-0.031103081376415653,-0.31357030485742476,-0.3689631102555484,-0.015394508134403628,-0.16147998689633428
560,561,4,5,5,5,6,6,8,8,9,6,2.7112513302974945,-0.8774925098152158,-1.8572441499562595,1.3307134327502776,-0.43430319786444455,-0.9564173132812478
561,562,5,6,5,4,5,5,7,7,6,5,1.5365510329165073,0.4597754044450586,1.3281985134300585,0.7541526616921856,0.2275530524065225,0.683987234079842
562,563,4,4,4,4,4,4,8,8,6,5,3.950928783010989,-0.9816764268684058,1.7191298213863386,1.939147850688904,-0.48585088431680007,0.8853105362702369
563,564,6,6,7,6,7,6,7,6,8,6,-0.2865274008183259,1.4367104048833346,-1.390819163213253,-0.1406262211468745,0.7110504438816402,-0.71624320104281
564,565,6,6,7,5,5,3,7,8,4,6,-0.2425277661782443,0.5023022320243605,2.376517456272755,-0.11903642826101159,0.24861248387860013,1.223826386269618
565,566,7,9,9,5,5,6,6,7,5,6,-3.84501338677429,1.7679165545799633,1.0458447446854675,-1.8871590975047452,0.874985850288114,0.5385663512590895
566,567,6,4,8,3,5,3,7,9,6,6,0.3887435047192057,-1.5288053435784066,2.0283221872680754,0.19079454768098517,-0.7566303934383094,1.0445441941946731
567,568,6,9,6,5,6,5,9,10,8,7,-1.181227742754154,-2.2790459485267864,-1.9937536896037893,-0.5797492962619067,-1.1279625536573203,-1.0267199281670714
568,569,5,6,8,4,5,5,8,8,7,6,-0.30503904430099527,-0.9761609850933297,0.2583853212044758,-0.1497060225427024,-0.48312828316489603,0.13306702227039238
569,570,6,7,5,3,3,3,8,10,8,6,0.7206914605871529,-4.206335648196357,1.5833567122971044,0.3537151341597253,-2.0817956890058227,0.8154113667124268
570,571,7,8,6,5,5,7,7,7,7,7,-1.230717504959878,0.8152294116028914,-0.49055002094000905,-0.6040490509267649,0.4034677789119162,-0.25262318136558665
571,572,8,9,7,4,5,5,8,9,8,7,-2.8120774995147766,-2.170402224730712,-0.49118486890655433,-1.380196349962107,-1.0741836964759386,-0.25293510987702034
572,573,5,5,4,4,5,4,7,8,6,5,2.8117688467085604,-0.3217481009579438,1.5174252621715931,1.3800346758999038,-0.15923551836785663,0.7814389181951863
573,574,5,5,6,5,6,6,7,8,9,6,1.5535487815433435,-0.5528652008587096,-1.57107377318417,0.7624989849313696,-0.273631392482935,-0.8090469660817778
574,575,6,7,6,5,6,4,7,8,7,6,-0.15529992124783507,-0.37839627539307774,0.20349579936948067,-0.07622239467137495,-0.18727286516187247,0.10479497636094591
575,576,5,5,5,5,5,3,7,8,6,5,2.1645860340984444,-0.4493531937745586,1.6250749768796784,1.0623943732078107,-0.22238286960736117,0.8368667182950512
576,577,6,7,4,5,5,5,8,8,8,6,1.2268739432108648,-1.2154133977341421,-0.47628345271024985,0.6021555463450913,-0.6015385828413148,-0.24526748613593566
577,578,7,7,8,7,7,7,7,6,7,7,-2.029427698399653,2.548003739379936,-1.9084895400103696,-0.9960565203762509,1.2610508481145686,-0.9828429162923865
578,579,5,5,5,7,7,6,7,9,5,6,2.1009518701560306,2.0761148153642877,-1.58151388107299,1.0311677388820206,1.0275063765223118,-0.8144520263805479
579,580,7,9,9,4,4,5,6,8,7,6,-3.728746157040249,-0.7868834175578696,1.2952241186396933,-1.8300960048028792,-0.3894322498478333,0.66701019653404
580,581,5,6,5,4,5,4,7,8,7,6,1.594627139556707,-0.9207607274542751,1.0985142466477802,0.7826563937768204,-0.45569894803559186,0.5657143892297698
581,582,5,6,5,5,8,5,8,9,8,6,1.5895391869426323,-0.5516193397604519,-2.2864922557140117,0.7801645180062727,-0.2730249141486069,-1.1774707539789753
582,583,7,8,8,6,7,8,5,6,6,7,-2.7215601404064738,3.9054977577205694,-1.0555434572196183,-1.3357601483634964,1.9329106045524613,-0.5435927721979456
583,584,5,6,6,9,10,8,7,7,7,7,0.7362732523173733,4.266650846499594,-4.955162567066907,0.36138276664735364,2.111632192358044,-2.5518021597293576
584,585,5,5,5,5,5,4,7,8,8,6,2.2099321870513253,-1.130229838308723,0.3334123871272705,1.0846519098162997,-0.5593680554139554,0.17170604524099362
585,586,4,4,4,8,9,7,8,10,9,7,3.912654022203639,0.5811009593443727,-5.635943834807614,1.920372811211444,0.287573867786028,-2.902355477232842
586,587,4,6,3,6,7,6,7,7,6,6,3.230830418217688,2.2039408531398004,-0.8984373516629311,1.5857240263423715,1.0907682553356963,-0.46268077740205027
587,588,8,8,9,4,6,4,8,9,8,7,-3.538044427551843,-2.2057599572761895,-0.4887872465355888,-1.7365036624102623,-1.091681991460997,-0.2517020505965902
588,589,6,6,6,5,6,2,8,9,6,6,0.49029788933531093,-1.415307737807559,0.9815766237948764,0.24063920542184195,-0.7004599686605808,0.5054821729285736
589,590,6,7,7,5,6,6,8,9,7,7,-0.732171842211473,-0.4568439037427092,-1.4561117014263185,-0.35935072187720307,-0.22611435114419506,-0.7498548756123246
590,591,6,6,7,5,6,6,7,9,6,6,-0.1981384532549229,0.49968279339109917,-0.7539865181124334,-0.09724574186514742,0.24729747105742841,-0.38828180566905335
591,592,6,8,6,4,7,5,7,8,6,6,-0.8036348236889407,0.5760050631437865,-0.024654935275851744,-0.39442744646889333,0.2850701682506551,-0.012693865477172233
592,593,6,6,6,5,6,3,8,8,7,6,0.4788999417467245,-1.105017365582685,0.42429262824909236,0.2350459212396865,-0.5468954158210911,0.21849747461845842
593,594,5,5,6,5,5,4,7,8,6,6,1.5178934040111436,-0.08179790416973164,1.1073255418981112,0.7449957601296803,-0.04047640890919253,0.5702396643792678
594,595,7,6,8,4,5,5,8,8,8,7,-1.2308884258928827,-1.5770573882925012,-0.12918639199552065,-0.6041330900072227,-0.7805251812709655,-0.06651813686647033
595,596,6,7,6,4,4,4,7,9,7,6,-0.055345007816385045,-1.8291444852582766,1.22370737496892,-0.027166036701929464,-0.905272920137299,0.6301872908352373
596,597,4,4,4,7,7,8,8,9,7,6,3.8977887284534214,1.5020558981375458,-3.6516693982192727,1.9130746163056103,0.7433755518987999,-1.880514343164536
597,598,7,8,8,4,6,4,9,10,10,7,-2.300258698730419,-4.056677162828964,-1.9028203486783335,-1.128983169849471,-2.0077472592899026,-0.9798771441200966
598,599,7,6,5,4,6,4,7,8,7,6,0.6137408295912583,-0.6309711382740958,0.6158683978703182,0.30121747789701186,-0.3122804581022153,0.3171639457399767
599,600,6,7,7,5,6,5,9,10,8,7,-0.636348041364538,-2.2167079318149883,-1.982065243555891,-0.31231938946568044,-1.0971105452180592,-1.0207001854621647
600,601,5,7,5,4,4,4,10,9,10,6,1.2478701679286557,-4.517796226072363,-0.835453945989851,0.6124692836244733,-2.235964284186245,-0.4302143011040492
601,602,6,7,7,5,6,4,6,7,6,6,-0.8951523399846054,0.9702848120034376,1.2210885613661768,-0.4393465175730472,0.48022526601809973,0.628819492082743
602,603,5,7,4,4,4,4,6,6,5,5,1.5253295544142687,1.065075994106461,3.352782307904481,0.7486416738266495,0.5271449549794922,1.7265849503089499
603,604,5,5,7,4,4,5,8,9,8,6,1.0238836917658865,-2.2590013677353875,0.03799187809913016,0.5025349287863138,-1.118029980182691,0.019580860844796644
604,605,5,5,5,4,4,4,6,7,7,5,2.1502924358711577,-0.398875885778009,2.2366080285817236,1.0553776253647593,-0.19739649902864256,1.1517999466898203
605,606,6,6,6,6,6,6,7,9,7,6,0.46740705553917183,0.26995158694848614,-1.5184050468782815,0.22940767166828885,0.13360026000836492,-0.7819380589993263
606,607,7,8,6,5,5,3,7,8,7,6,-1.191984459549287,-1.198291185880098,1.1873328257147804,-0.5850418089113989,-0.5930472831169765,0.6114421350460458
607,608,8,10,9,5,7,5,6,6,6,7,-4.986857413108859,1.9356322388038847,0.5114173026848388,-2.44758875802508,0.9579887160908709,0.26334977372887297
608,609,6,5,6,6,7,8,6,7,5,6,0.8769294618933741,3.8079907805858526,-1.2389537279053677,0.430403786998266,1.8846440235310382,-0.6380421268690284
609,610,7,7,7,5,5,5,8,9,8,7,-1.150397138298026,-1.769785772943326,-0.8533870294424903,-0.5646271078758043,-0.87590858813205,-0.4394646551439086
610,611,5,4,6,6,5,6,8,9,8,6,2.2250262340564992,-0.8830236976755726,-1.6978128420250074,1.0920638746987115,-0.4370349249733294,-0.8743233791409595
611,612,6,8,5,7,7,7,9,9,9,7,0.008516851947872165,-0.5927779062420974,-4.286842405273711,0.004186365468335271,-0.2934029456084691,-2.207608866462942
612,613,8,9,8,4,5,4,7,7,9,7,-3.537324774116861,-1.8252918752271432,0.5850284212290175,-1.7361527105067145,-0.9033692598498495,0.3012821957423089
613,614,5,6,3,5,6,4,5,6,5,5,2.661512754469404,2.5029977098818983,2.313372428969524,1.3062868184440437,1.23880289460832,1.1913136550559003
614,615,6,8,6,6,7,6,5,7,5,6,-0.9435147081831711,3.282352683107308,0.029588871882937382,-0.46308140361119055,1.6245119792650435,0.015221097828250707
615,616,6,6,8,6,7,3,7,7,6,6,-0.941165144546649,0.8609908566796316,0.5562825107880316,-0.46192804011211797,0.4261292901535405,0.2864526046132262
616,617,4,4,6,4,5,6,7,7,6,5,2.554692958766237,0.944369297978123,0.8322364230715941,1.2538708029023014,0.4673839097941927,0.42858204066926275
617,618,6,7,6,6,7,7,9,10,10,7,0.018174685910143294,-1.8472606752721195,-4.637914825075958,0.008926800966965964,-0.9142752922382408,-2.3883855260932956
618,619,6,8,7,7,7,7,8,8,8,7,-1.3766961907774666,0.7340893556189495,-3.282304750834236,-0.6756834592174772,0.3632993844736414,-1.690308274763058
619,620,6,7,6,3,3,2,7,8,7,5,-0.05123397306654542,-2.7909795390183283,3.446538264760739,-0.025151674287361432,-1.3812938047771084,1.7748862154919434
620,621,5,7,6,6,6,5,7,7,6,6,0.258064007950532,1.3186044660463754,0.04623435201070312,0.12666750674992702,0.6526064340870076,0.02379460921731025
621,622,6,4,6,4,4,3,6,7,5,5,1.5801115910599537,0.2693760926633495,3.5305434965614872,0.7755210455544338,0.13334020329627289,1.8181303353069902
622,623,6,6,6,4,4,6,5,7,6,5,0.37146663270464375,1.1975366121726845,1.8945021048665933,0.18231432671644815,0.5926996489776784,0.9756209723182332
623,624,5,7,7,7,8,7,7,6,10,7,-0.3965592235637247,1.3857855613077772,-3.570357510650773,-0.194619479786681,0.685840316351384,-1.8386429753870093
624,625,6,7,7,4,4,4,7,10,6,6,-0.6906396903150993,-1.7718795678783235,1.2632419355331366,-0.33897136559790436,-0.87693101227862,0.6505449352295688
625,626,5,5,4,6,6,7,5,6,6,5,2.6274611596792563,3.4398221189128675,0.02113247961875595,1.2895778988174122,1.7024447715201854,0.010871997363599865
626,627,7,8,8,6,6,4,6,6,8,7,-2.6001084139054402,0.5428845287698626,0.3685545815439043,-1.2761538304941193,0.26869825189583263,0.189783795150605
627,628,7,7,6,7,10,7,7,9,7,7,-0.7335849339187986,2.2901883173118094,-4.370737514248194,-0.36004819968190277,1.1334393984903772,-2.2508188455391793
628,629,7,8,7,4,4,3,6,6,7,6,-1.9070507762078759,-0.5678298018002736,3.0248836914905732,-0.936002168035244,-0.2810092367860657,1.5577305440567148
629,630,7,8,6,6,8,7,5,6,4,6,-1.507882894229973,4.985565165867792,-0.22632891909426336,-0.7400829058677539,2.467459056792913,-0.11657830703308551
630,631,5,6,5,5,4,7,7,7,7,6,1.5857697543723228,0.6314054902054469,0.02989448899979461,0.7783111753175498,0.31249289961352417,0.015394852872939178
631,632,5,5,5,4,4,4,7,7,8,5,2.2113792096036997,-1.3133266617881842,1.5468546220703985,1.085360449642887,-0.6499844164617047,0.7965987101099589
632,633,6,7,7,5,6,4,7,7,6,6,-0.8574046457778703,0.5909569158304923,0.924819286018883,-0.42081891724615916,0.29248107238634996,0.4762470270829754
633,634,5,5,4,5,5,5,8,9,8,6,2.9251135201635567,-1.5544189307277132,-0.7953905711297399,1.435667897472742,-0.7693202009965853,-0.4095928287945803
634,635,6,7,4,6,5,7,7,7,6,6,1.1032248620191105,1.7525204731748105,-0.4455296120000305,0.5414685664863954,0.8673543084842787,-0.2294479403719649
635,636,8,10,7,4,5,3,6,7,8,6,-3.546839080451194,-1.3204723099454283,1.78015948591935,-1.7408247259968945,-0.6535117078835174,0.9167386528745439
636,637,7,8,7,4,5,3,6,5,2,6,-2.0888490437003244,2.919391846849805,4.844640543611825,-1.0252305090948954,1.444887061303401,2.4948275491880074
637,638,4,6,3,4,4,4,7,7,5,5,3.3115572868731715,0.3264804693517793,2.738089244892358,1.6253395227751455,0.1615910395217723,1.4100392333090406
638,639,4,4,3,4,3,5,6,5,6,4,4.450944798288128,1.2007316043765528,3.3312708080830773,2.184555274471112,0.594281946136773,1.7155119258223859
639,640,4,5,4,5,6,4,7,8,6,5,3.2515110336993724,0.3502796211242968,0.6419212812890405,1.595871684941792,0.17336344467704298,0.33057165026845453
640,641,6,7,5,5,5,5,7,7,8,6,0.5103606039999014,-0.4018551901748566,0.1478251781224151,0.25048664739465837,-0.19888417546265483,0.07612825800576795
641,642,5,6,7,5,7,6,7,8,7,6,0.23469198696631574,0.8090539246987696,-1.298090661957386,0.1151984064905186,0.4004080134914003,-0.6684792362399373
642,643,6,7,6,5,5,7,6,7,6,6,-0.2220898854444806,1.804642870417671,0.20861895339185862,-0.10900292520682944,0.8931561882659185,0.10742808235606904
643,644,4,4,4,6,6,6,8,9,8,6,3.958643863744728,-0.4509461723815445,-2.163217102634078,1.9429397995108226,-0.2231950713870939,-1.1139913932517727
644,645,4,4,2,5,5,6,5,5,5,5,4.967336750029633,3.521069394005882,2.168278956085247,2.438004479553093,1.7426619665943817,1.1165944388921498
645,646,6,7,5,4,4,4,8,9,8,6,0.6511023899047249,-2.721781435732984,0.5470090760148166,0.31956248936033815,-1.3470650364724994,0.28170997827728905
646,647,8,9,8,5,5,5,7,8,7,7,-3.5550841129718274,-0.5381432894750481,0.1424183879311032,-1.7448679850657227,-0.26633485364157916,0.07333800007268448
647,648,7,7,8,5,6,5,8,8,9,7,-1.8375215526242032,-1.5151152288520948,-1.407590071862647,-0.9018698070121586,-0.7498704339483183,-0.7248642035150902
648,649,6,5,7,5,5,6,8,8,7,6,0.45636131099880484,-0.27221103711575534,-0.6019154180371092,0.2239859143278072,-0.13473219100043418,-0.30996994978863207
649,650,6,7,7,5,6,5,6,5,7,6,-0.9399553085888525,1.7366193211501202,1.0046990288629858,-0.46133539859460754,0.8594958337023615,0.5173819969364771
650,651,8,9,8,5,6,5,8,9,7,7,-3.5156292465971863,-1.0179522100276808,-0.9833036172002801,-1.7255014123634782,-0.5038133978799669,-0.5063757240239563
651,652,7,6,8,5,6,6,6,7,4,6,-1.4693292030920078,2.806644135865682,1.0009410470729039,-0.7211618312653439,1.3890687537311064,0.5154404910183018
652,653,7,9,8,6,7,6,6,7,6,7,-3.2428635756757047,2.2493115732215925,-0.6956903175633735,-1.5916189328994064,1.1132319677153182,-0.3582780139372312
653,654,5,6,7,4,3,5,6,6,5,5,0.21473368788667774,1.0755164412218639,3.309852701352527,0.10539608593447064,0.5323120540123656,1.704475937645774
654,655,6,6,5,6,6,6,7,8,8,6,1.102701738037886,0.21268666956853288,-1.5579396074424985,0.5412130005642637,0.10525835214968597,-0.802295703393658
655,656,6,6,6,7,9,8,7,10,6,7,0.37656124356801624,2.4780357456300095,-4.324868338989063,0.18482483637438385,1.2264081969257543,-2.2271963239419867
656,657,7,7,8,5,5,4,7,8,7,6,-1.888917550936064,-0.8104738006871062,0.6689000599785513,-0.9270983194834864,-0.40111271874810805,0.3444629904717591
657,658,6,7,6,4,4,6,8,9,10,6,0.049755912770304764,-3.035102790662321,-1.2624029487191586,0.024421412890696506,-1.5021437615809248,-0.6500777486925521
658,659,7,6,7,6,6,6,7,9,9,7,-0.6058696399566301,-0.8549947599424127,-2.315472207781548,-0.2973687279212521,-0.4231595758444998,-1.192397719959811
659,660,2,2,1,4,5,2,9,10,9,5,8.171980579637758,-4.0862695119195145,0.1394460728817102,4.0108765200207985,-2.0223827512604924,0.07184138040653527
660,661,8,8,7,4,5,3,7,8,6,6,-2.3321241989022283,-1.0014467411184558,1.9547075634626456,-1.1446363681527147,-0.4956266592202917,1.006620194597934
661,662,7,9,8,6,7,7,6,8,6,7,-3.2107905607587766,2.182636551440079,-1.5412791080303119,-1.575876247353992,1.0802282146665765,-0.7937283469949505
662,663,6,7,6,4,5,6,6,6,6,6,-0.25100870564112826,1.5877400443400354,1.4381972490178354,-0.12319809855030046,0.7858092296602728,0.7406298211858807
663,664,4,4,5,6,7,7,7,7,7,6,3.1523565690458097,2.0987112796191956,-1.7979824717606312,1.5472105440117063,1.0386830006718142,-0.9259168601930208
664,665,7,8,6,6,6,7,9,10,9,7,-1.043180938015848,-1.7426635907816146,-3.765287994990972,-0.512000748518288,-0.8625037245960022,-1.9390127257219723
665,666,5,6,6,8,9,9,6,6,6,6,0.6753014950384734,5.387373914170603,-3.5566612530367987,0.3314555709018232,2.6663060105393868,-1.831611388174401
666,667,5,6,6,4,5,5,7,8,6,6,0.9245954299435993,-0.018082558012218128,0.9742489428302442,0.4538025567474502,-0.0089487635361109,0.50171610689408
667,668,7,7,7,6,6,5,6,8,6,6,-1.340827750346805,1.1543008764001021,-0.005533525277782637,-0.6580924899374561,0.5712956374713668,-0.0028604405254531308
668,669,5,5,5,5,6,6,7,6,6,6,2.0620821249231702,1.986405538032065,0.30422265395033066,1.0120878211829814,0.9831076097084068,0.15665767900811411
669,670,6,8,5,5,5,5,7,8,8,6,-0.05135453767353006,-0.8999752482202982,-0.2054410617227377,-0.025205560056120072,-0.44541409507598806,-0.10579077852149092
670,671,6,6,6,4,7,5,6,6,5,6,0.2587086859253803,2.486695955244845,1.371630950925779,0.12697414415453603,1.2307179249103835,0.7063454441572069
671,672,5,6,4,5,6,5,6,6,5,5,2.052567818588838,2.49122510331378,1.499353718640663,1.0074158056928013,1.232965161674739,0.7721141361403491
672,673,7,8,8,5,6,6,7,7,8,7,-2.5284655161602294,0.20267287809655088,-0.8940083065356348,-1.240988943713864,0.10030185535698442,-0.4603907270286601
673,674,5,5,5,4,4,5,8,10,7,6,2.3246708812328767,-2.1362949737490298,0.11669176133501205,1.140966705242759,-1.0573006690304274,0.06011027730486752
674,675,8,8,8,4,5,4,7,9,9,7,-2.875394569396448,-2.6953042279471267,-0.08438872805360795,-1.411273712537722,-1.3339573847708315,-0.04344037722197913
675,676,5,7,4,4,4,4,6,8,4,5,1.568800516919783,0.6881106001000739,3.064477512983326,0.7699776435542194,0.340576649091261,1.5781193155613455
676,677,6,6,5,7,8,5,7,8,8,7,1.0374838517208291,0.8180216273716284,-2.414351318660185,0.5092051507282132,0.40485013048431057,-1.2433320911379278
677,678,8,9,7,5,6,4,8,9,7,7,-2.8689366165098855,-1.3855074996325079,-0.46555418221871286,-1.4081027992853483,-0.6857198585781357,-0.23974867010817263
678,679,7,9,6,5,4,5,8,10,9,7,-1.60683489029842,-3.1788539189562837,-1.1108958029555158,-0.7886495694173377,-1.5732819994555287,-0.5720663166597337
679,680,6,8,5,5,6,5,8,9,8,7,-0.01189967129888916,-1.379784168772931,-1.331163066854121,-0.005838987353876114,-0.6828926393143759,-0.6855045026181316
680,681,5,8,6,5,6,5,6,7,7,6,-0.34831057469920795,0.8371557133993089,0.32063722455044447,-0.17094516171396115,0.4143322874944965,0.16511787504566697
681,682,6,7,6,3,3,1,7,8,7,5,-0.04990196696781277,-3.1803486541586237,3.9512325921850846,-0.024498762993371098,-1.5739960665731385,2.0347893453858137
682,683,5,6,5,6,8,6,9,9,9,7,1.6461397598561611,-0.7931231527711833,-3.8649294948087207,0.8079469187884666,-0.3925598581312515,-1.990326526224799
683,684,6,7,6,5,6,4,8,8,8,6,-0.09421314751529336,-1.2928470514032528,-0.48625760714184435,-0.04623957039324744,-0.6398607825949345,-0.2504062602189154
684,685,7,7,8,5,5,4,5,6,7,6,-2.0312229813808553,0.8602702655024014,1.9432275367583247,-0.9969447138160716,0.42578769820493506,1.0007023267989927
685,686,7,10,8,5,5,4,7,8,8,7,-3.650938959477532,-1.4718244438952355,0.23830059840684012,-1.7919065084027954,-0.7284281568551046,0.12271871880143591
686,687,6,7,5,3,5,2,6,8,4,5,0.4229660204423585,-0.07334295271398315,3.9591985076743548,0.20758750638807466,-0.036279310167292994,2.0388808073878573
687,688,6,7,6,5,6,5,7,6,8,6,-0.20010288985208205,0.3879382337536046,-0.012893733133710474,-0.09821127569293515,0.19199770252238912,-0.006642518785320098
688,689,6,6,6,5,4,6,8,8,9,6,0.5849777801976491,-1.718282004920501,-0.8996420828690131,0.28711088418829195,-0.8504194065118924,-0.46328134635729196
689,690,6,7,5,4,5,3,6,8,5,5,0.44181889914915234,0.0644811304482308,2.6770305439269397,0.21684230684338052,0.03192993948181219,1.378597500141801
690,691,7,7,8,5,5,6,7,7,6,6,-1.9483256636749964,0.9594314463525228,0.39388999933648433,-0.9562549628621111,0.4748415434900366,0.20283270542796103
691,692,6,7,6,6,8,7,6,7,7,6,-0.2969985471822181,2.619787176065952,-2.0345294831557013,-0.14576508684967943,1.2965781688333946,-1.0477342627951889
692,693,7,8,7,6,5,6,7,7,7,7,-1.8779003175699935,0.6876243187862765,-0.3829003062319238,-0.9216893536188581,0.3403204276724116,-0.1971953812657218
693,694,6,6,6,4,4,5,7,8,5,6,0.45835996870670026,0.12859044760191984,1.8592475497177894,0.22496281155237952,0.06364670887468897,0.9574607406288129
694,695,6,6,7,5,6,5,7,8,8,6,-0.18353330912023738,-0.5038879445018474,-0.6953659899735577,-0.0900779795080827,-0.2493862234964546,-0.35808901577152136
695,696,6,7,5,5,6,6,8,10,6,6,0.5686153472555172,-0.33413750975635137,-1.3774118181904367,0.2790810545792422,-0.1653850399919315,-0.7093254591522536
